year,country,term,concerned-group,human-rights-theme,annotaion type
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Counter-terrorism,['Persons deprived of their liberty & detainees'],"['Rule of law & impunity', 'Administration of justice & fair trial', ' Human rights & counter-terrorism', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions', 'Conditions of detention']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Fundamental safeguards,"['Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Liberty & security of the person', ' Human rights & counter-terrorism', 'Constitutional & legislative framework', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Judicial system ,"['Judges, lawyers and prosecutors']","['Good governance & corruption', 'Administration of justice & fair trial']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Fundamental safeguards,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Judicial system ,"['Judges, lawyers and prosecutors']","['Good governance & corruption', 'Administration of justice & fair trial']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Conditions of detention,"['Civil society', 'Law enforcement / police & prison officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Right to life', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Right to health', 'Data collection & research', 'Conditions of detention']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Training,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Persons deprived of their liberty & detainees']","['Human rights education, trainings & awareness raising', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Pretrial detention,['Persons deprived of their liberty & detainees'],"['Administration of justice & fair trial', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Training,"['Medical staff / health professionals', 'Public officials']","['Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Pretrial detention,"['Law enforcement / police & prison officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Conditions of detention']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Confessions obtained under torture or ill-treatment,['not provided'],"['Administration of justice & fair trial', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Fundamental legal safeguards ,"['Law enforcement / police & prison officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Arbitrary arrest & detention', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Constitutional & legislative framework']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Confessions obtained under torture or ill-treatment,"['Judges, lawyers and prosecutors']","['Administration of justice & fair trial', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Malawi Human Rights Commission,['Women & girls'],"['Equality & non-discrimination', 'National Human Rights Institution (NHRI)', 'Conditions of detention', 'Discrimination against women', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Conditions of detention,"['Children', 'Persons living in poverty', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Inter-State cooperation and assistance', 'Right to health', 'Right to food', 'Conditions of detention', 'Safe drinking water & sanitation']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Malawi Human Rights Commission,['not provided'],"['National Human Rights Institution (NHRI)', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],"Solitary confinement, disciplinary sanctions and punishment ","['Law enforcement / police & prison officials', 'Children', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Confessions obtained through torture or ill-treatment,['Public officials'],"['Rule of law & impunity', 'Administration of justice & fair trial', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Conditions of detention,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Children', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Arbitrary arrest & detention', 'Administration of justice & fair trial', 'Right to health', 'Enforced disappearances', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Right to food', 'Conditions of detention', 'Safe drinking water & sanitation', 'Right to an adequate standard of living']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],"Solitary confinement, disciplinary sanctions and punishment ","['Law enforcement / police & prison officials', 'Children', 'Youth & juveniles', 'Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)', 'Persons deprived of their liberty & detainees']","['Equality & non-discrimination', 'Arbitrary arrest & detention', 'Children: juvenile justice', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],“Ungazetted” or unauthorized places of detention ,['not provided'],"['Arbitrary arrest & detention', 'Administration of justice & fair trial']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Confessions obtained through torture or ill-treatment,['Law enforcement / police & prison officials'],"['Rule of law & impunity', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Fundamental safeguards,['Persons deprived of their liberty & detainees'],"['Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Office of the Human Rights Advocate,['Persons deprived of their liberty & detainees'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'National Preventive Mechanism (NPM)']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],“Ungazetted” or unauthorized places of detention ,['not provided'],"['Arbitrary arrest & detention', 'Access to justice & remedy']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Office of the Human Rights Advocate,['Persons deprived of their liberty & detainees'],"['Legal & institutional reform', 'Cooperation & Follow up with Treaty Bodies', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'Conditions of detention', 'National Preventive Mechanism (NPM)', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Pretrial detention,"['Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', ' Human rights & counter-terrorism', 'Constitutional & legislative framework', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Conditions of detention,['Persons deprived of their liberty & detainees'],"['Administration of justice & fair trial', 'Right to health', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],"Impunity: complaints mechanism, investigations and amnesties","['Civil society', 'Law enforcement / police & prison officials', 'Public officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Right to life', 'Right to peaceful assembly', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research', 'Conditions of detention', 'Right to social security']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Conditions of detention,"['Women & girls', 'Persons deprived of their liberty & detainees']","['Right to health', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Pretrial detention,"['Law enforcement / police & prison officials', 'Women & girls', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']",['Administration of justice & fair trial'],['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Conditions of detention,"['Children in vulnerable situations (abused, living on the street, institutionalized, indigenous, migrant children etc.)', 'Children', 'Medical staff / health professionals', 'Persons living in poverty', 'Older persons', 'Vulnerable persons/groups', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Human rights & poverty', 'Legal & institutional reform', 'Children: definition; general principles; protection', 'Right to health', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Right to food', 'Conditions of detention', 'Safe drinking water & sanitation']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Human rights violations during the armed conflict between 1980 and 1992 ,"['Disappeared persons', 'Children', 'Judges, lawyers and prosecutors', 'Persons affected by armed conflict', 'Military personnel']","['Rule of law & impunity', 'Children: juvenile justice', 'Administration of justice & fair trial', 'Support to victims & witnesses', 'Cooperation & Follow up with Treaty Bodies', 'Children: definition; general principles; protection', 'Access to justice & remedy', 'Enforced disappearances', 'Constitutional & legislative framework', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Transitional justice', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Monitoring of detention facilities,['Persons deprived of their liberty & detainees'],['Conditions of detention'],['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Monitoring of detention facilities,['Persons deprived of their liberty & detainees'],"['Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Monitoring of detention centres,['Persons deprived of their liberty & detainees'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'Conditions of detention', 'National Preventive Mechanism (NPM)']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],National Human Rights Commission ,['Persons deprived of their liberty & detainees'],"['Rule of law & impunity', 'Good governance & corruption', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Monitoring of detention centres,"['Civil society', 'Law enforcement / police & prison officials', 'Persons deprived of their liberty & detainees']","['Human rights education, trainings & awareness raising', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'Conditions of detention']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Impunity,"['Law enforcement / police & prison officials', 'Military personnel']","['Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Impunity,['not provided'],"['Rule of law & impunity', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],National Human Rights Commission ,['not provided'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Conditions of detention,"['Law enforcement / police & prison officials', 'Children', 'Youth & juveniles', 'Women & girls', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Children: juvenile justice', 'Legal & institutional reform', 'Human rights education, trainings & awareness raising', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Children: definition; general principles; protection', 'Right to health', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Cooperation with international organizations', 'Right to food', 'Conditions of detention', 'Safe drinking water & sanitation', 'Right to education']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],Human rights violations during the armed conflict between 1980 and 1992 ,"['Disappeared persons', 'Persons affected by armed conflict', 'Military personnel']","['Rule of law & impunity', 'Enforced disappearances', 'Constitutional & legislative framework', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Gender-based violence,"['Law enforcement / police & prison officials', 'Children', 'Women & girls', 'Persons affected by armed conflict', 'Military personnel']","['Violence against women', 'Rule of law & impunity', 'Rights related to marriage & family', 'Support to victims & witnesses', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Sexual & gender-based violence']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Counter-terrorism ,"['Disappeared persons', 'Refugees & asylum seekers', 'Law enforcement / police & prison officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Violence against women', 'Arbitrary arrest & detention', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Right to life', 'Liberty & security of the person', ' Human rights & counter-terrorism', 'Enforced disappearances', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Gender-based violence,['Women & girls'],"['Violence against women', 'Rule of law & impunity', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Sexual & gender-based violence']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Counter-terrorism ,"['Law enforcement / police & prison officials', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', ' Human rights & counter-terrorism', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],"Impunity: complaints mechanism, investigations and amnesties","['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Public officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research', 'Derogation & state of emergency']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Trafficking in persons and other contemporary forms of slavery,"['Children', 'Women & girls']","['Rights related to marriage & family', 'Human trafficking & contemporary forms of slavery', 'Children: definition; general principles; protection', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Gender-based violence,"['Law enforcement / police & prison officials', 'Women & girls']","['Violence against women', 'Sexual & gender-based violence', 'Data collection & research']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Gender-based violence,"['Law enforcement / police & prison officials', 'Women & girls', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Violence against women', 'Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Sexual & gender-based violence', 'Data collection & research']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Sexual and gender-based violence,"['Refugees & asylum seekers', 'Internally displaced persons', 'Women & girls', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Violence against women', 'Support to victims & witnesses', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],State response to criminal violence,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees', 'Military personnel']","['Arbitrary arrest & detention', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Death penalty', 'Right to life', ' Human rights & counter-terrorism', 'Enforced disappearances', 'Constitutional & legislative framework', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions', 'Derogation & state of emergency']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Incidents of violence and deaths in custody ,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Vulnerable persons/groups', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Right to life', 'Right to health', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research', 'National Human Rights Institution (NHRI)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Trafficking in persons and other contemporary forms of slavery,"['Children', 'Women & girls']","['Rights related to marriage & family', 'Human trafficking & contemporary forms of slavery', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Ratification of & accession to international instruments', 'Sexual & gender-based violence']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Sexual and gender-based violence,"['Refugees & asylum seekers', 'Internally displaced persons', 'Women & girls']","['Violence against women', 'Rule of law & impunity', 'Rights related to marriage & family', 'Legal & institutional reform', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Access to justice & remedy', 'Constitutional & legislative framework', 'Sexual & gender-based violence']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Incidents of violence and deaths in custody ,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Corporal punishment of children,['Children'],"['Children: family environment & alternative care', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Coerced confessions,['not provided'],"['Administration of justice & fair trial', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Corporal punishment of children,['Children'],[],['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Hate crimes,"['Lesbian, gay, bisexual and transgender and intersex persons (LGBTI)']","['Equality & non-discrimination', 'Sexual & gender-based violence']",['Concerns/Observations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Coerced confessions,['not provided'],"['Administration of justice & fair trial', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Hate crimes,['not provided'],"['Equality & non-discrimination', 'Rule of law & impunity', 'Support to victims & witnesses', 'Racial discrimination', 'Data collection & research']",['Recommendations']
 CAT/C/SLV/CO/3 (CAT 2022 ) ,['El Salvador'],State response to criminal violence,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Public officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Military personnel']","['Arbitrary arrest & detention', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', ' Human rights & counter-terrorism', 'Enforced disappearances', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions', 'Derogation & state of emergency']",['Recommendations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Criminalization of protest and acts of repression ,"['Human rights defenders & activists', 'Disappeared persons', 'Refugees & asylum seekers', 'Civil society', 'Law enforcement / police & prison officials', 'Children', 'Media', 'Persons deprived of their liberty & detainees']","[' Right to physical & moral integrity', 'Arbitrary arrest & detention', 'Rule of law & impunity', 'Support to victims & witnesses', 'Cooperation & consultation with civil society', 'Liberty & security of the person', 'Freedom of thought, conscience & religion', ' Human rights & counter-terrorism', 'Right to peaceful assembly', 'Right to health', 'Enforced disappearances', 'Constitutional & legislative framework', 'Right to participate in public affairs & right to vote', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', ' Civil & political rights - general measures of implementation', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],All forms of violence against children,['Children'],"['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Non-refoulement and illegal extraditions,"['Refugees & asylum seekers', 'Children']","['Inter-State cooperation and assistance', ' Human rights & counter-terrorism', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],All forms of violence against children,['Children'],[],['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Non-refoulement and illegal extraditions,['Refugees & asylum seekers'],"['Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Investigation of torture and ill-treatment by law enforcement officers and independent complaints mechanisms,"['Law enforcement / police & prison officials', 'Women & girls']","['Violence against women', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Human rights education, trainings & awareness raising', 'Right to life', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions', 'Budget & resources (for human rights implementation)']",['Concerns/Observations']
 CAT/C/MWI/CO/1 (CAT 2022 ) ,['Malawi'],Investigation of torture and ill-treatment by law enforcement officers and independent complaints mechanisms,"['Law enforcement / police & prison officials', 'Women & girls', 'Persons deprived of their liberty & detainees']","['Violence against women', 'Rule of law & impunity', 'Sexual & gender-based violence', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Budget & resources (for human rights implementation)']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],"Asylum-seekers, refugees and internally displaced persons","['Refugees & asylum seekers', 'Internally displaced persons', 'Women & girls']","['Violence against women', 'Legal & institutional reform', 'Right to health', 'Sexual & gender-based violence', 'Right to food', 'Safe drinking water & sanitation', 'Budget & resources (for human rights implementation)', 'Right to adequate housing']",['Concerns/Observations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],"Asylum-seekers, refugees and internally displaced persons","['Refugees & asylum seekers', 'Internally displaced persons']","['Inter-State cooperation and assistance', 'Right to health', 'Right to food', 'Safe drinking water & sanitation', 'Budget & resources (for human rights implementation)', 'Right to adequate housing']",['Recommendations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Redress,['not provided'],"['Support to victims & witnesses', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Human Rights Institution (NHRI)']",['Concerns/Observations']
 CAT/C/UGA/CO/2 (CAT 2022 ) ,['Uganda'],Redress,['Civil society'],"['Administration of justice & fair trial', 'Support to victims & witnesses', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/SOM/CO/1 (CAT 2022 ) ,['Somalia'],Training,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors']","['Rule of law & impunity', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Female genital mutilation and harmful traditional practices,"['Children', 'Women & girls']","['Rule of law & impunity', 'Rights related to marriage & family', 'Human rights education, trainings & awareness raising', 'Children: definition; general principles; protection', 'Constitutional & legislative framework', 'Sexual & gender-based violence', 'Data collection & research']",['Concerns/Observations']
 CAT/C/NIC/CO/2 (CAT 2022 ) ,['Nicaragua'],Criminalization of protest and acts of repression ,"['Human rights defenders & activists', 'Civil society', 'Media', 'Persons deprived of their liberty & detainees', 'Military personnel']","['Arbitrary arrest & detention', 'Rule of law & impunity', 'Freedom of association', 'Legal & institutional reform', 'Cooperation & consultation with civil society', 'Freedom of thought, conscience & religion', 'Right to peaceful assembly', 'Constitutional & legislative framework', 'International criminal & humanitarian law (including crimes against humanity, war crimes, genocide)', 'Right to participate in public affairs & right to vote', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'National Preventive Mechanism (NPM)', 'Freedom of opinion and expression & access to information']",['Recommendations']
 CAT/C/TCD/CO/2 (CAT 2022 ) ,['Chad'],Female genital mutilation and harmful traditional practices,"['Civil society', 'Children', 'Women & girls', 'Media', 'Minorities/ racial, ethnic, linguistic, religious or descent-based groups']","['Rights related to marriage & family', 'Cooperation & consultation with civil society', 'Human rights education, trainings & awareness raising', 'Children: definition; general principles; protection', 'Right to health', 'Constitutional & legislative framework', 'Ratification of & accession to international instruments', 'Sexual & gender-based violence', 'Sexual & reproductive health and rights']",['Recommendations']
